temperature_c,replicate,frequency_thz,n,kappa,alpha_per_cm
30,1,1.1865241651609686,1.3280632450043135,0.02177396270850967,10.829370780248565
30,1,1.1901862767818356,1.3242326262579813,0.020396100567629,10.175394227541672
30,1,1.193848388402703,1.3223213877108526,0.019131694741068826,9.573963807594346
30,1,1.1975105000235702,1.3202629281128417,0.018854208782611376,9.464045141695236
30,1,1.2011726116444372,1.3162816588103867,0.01819348624802592,9.16031712740454
30,1,1.2048347232653045,1.3074917510386244,0.013436521891096977,6.785838204543988
30,1,1.2084968348861715,1.3001369218725225,-0.06397417466925884,-32.40704037207764
30,1,1.2121589465070388,1.3467914710031508,0.03238842136430454,16.45653936562414
30,1,1.215821058127906,1.3292694369863436,0.03183967411791627,16.226596477326986
30,1,1.2194831697487731,1.3213617314086457,0.03170963063416644,16.20899749935521
30,1,1.2231452813696404,1.3132935664467427,0.03256481498043482,16.69613010699242
30,1,1.2268073929905077,1.2954501616263752,0.03281392184155056,16.87421914144854
30,1,1.2304695046113747,1.2932400617445505,-0.04380722151522071,-22.594655535192885
30,1,1.234131616232242,1.336132378801745,0.0017714804413817673,0.9164040526449444
30,1,1.237793727853109,1.330844558361242,0.012736374729161611,6.608201347506079
30,1,1.2414558394739763,1.3272672274598614,0.01629848518869135,8.48140259687978
30,1,1.2451179510948436,1.3244389342988376,0.017547790339458327,9.15845239634789
30,1,1.2487800627157106,1.3225158424836772,0.01707965018484244,8.940341105987367
30,1,1.252442174336578,1.3225397780521284,0.016114144882436114,8.459683372544164
30,1,1.2561042859574452,1.3236994073972705,0.0167739069869002,8.83179722083508
30,1,1.2597663975783122,1.3235795641792767,0.019079506511681436,10.075029319252513
30,1,1.2634285091991795,1.3211834979804524,0.020688311518782157,10.956324352021225
30,1,1.2670906208200465,1.3185676867801959,0.019695113197693785,10.46056924239701
30,1,1.2707527324409138,1.3181413217802993,0.017534705590266333,9.34003904464602
30,1,1.274414844061781,1.3194000913390702,0.01649853347268758,8.813437410680134
30,1,1.2780769556826481,1.3207058141820716,0.016916268639659365,9.062556743617902
30,1,1.2817390673035154,1.3214780625009268,0.018009038880403817,9.67563147382658
30,1,1.2854011789243827,1.321880929763105,0.01965271506946014,10.588889412221441
30,1,1.2890632905452497,1.3212671863476495,0.021993992678269417,11.884132305621018
30,1,1.292725402166117,1.3188813762956975,0.023937155649325956,12.970836579945344
30,1,1.296387513786984,1.31556380352772,0.023835658379411127,12.952426988494125
30,1,1.3000496254078513,1.3136771817139548,0.021697726582746147,11.823970127791924
30,1,1.3037117370287186,1.31416130210106,0.02018803479235705,11.032267433173558
30,1,1.3073738486495856,1.314502567087088,0.020941014685009567,11.475897907057654
30,1,1.3110359602704529,1.312615047391405,0.022089024692684277,12.138927171658413
30,1,1.3146980718913202,1.3091500596090992,0.02121780347471567,11.692721606599827
30,1,1.3183601835121872,1.306539586252481,0.017141365473794246,9.47258811822992
30,1,1.3220222951330545,1.3082607828455037,0.011775328254567773,6.525307210236865
30,1,1.3256844067539217,1.3131314713241338,0.0104566171973621,5.810593827655402
30,1,1.3293465183747888,1.315819110362312,0.012758279445539165,7.109179401346213
30,1,1.333008629995656,1.315716190266106,0.015192116209733736,8.488684569913044
30,1,1.336670741616523,1.3140470853810777,0.01643493519896075,9.208345356565072
30,1,1.3403328532373904,1.3118723030972532,0.016015701555499015,8.99803734421658
30,1,1.3439949648582576,1.3102532978825123,0.014057859988511872,7.919650501354169
30,1,1.3476570764791247,1.3098029362586718,0.010969978778476608,6.1968979548753165
30,1,1.351319188099992,1.3114317546315497,0.0070303759914165645,3.982223737625404
30,1,1.3549812997208592,1.316525965526676,0.0040422105886548255,2.2958388355357897
30,1,1.3586434113417263,1.3236449076168297,0.005541459463926137,3.15586784800308
30,1,1.3623055229625936,1.328231070134144,0.011659013277331265,6.657719217505825
30,1,1.3659676345834606,1.3282618071894876,0.018914156778340283,10.829703210480814
30,1,1.3696297462043279,1.3246918146807887,0.02431880438845862,13.961579710105909
30,1,1.3732918578251951,1.319953607552716,0.026422308741595464,15.2097742874588
