Frequency (THz),F-statistic,p-value,eta_squared,Significant
1.618653337880571,5.802151921469292,3.850473711744293e-05,0.5662516326661108,*
1.6223154495047354,5.583849720959512,5.613920759756548e-05,0.5568095260131938,*
1.6259775611288994,5.511203422060499,6.373172972107045e-05,0.5535755679550038,*
1.6296396727530638,5.081527747720396,0.0001368989676962828,0.5334392800243483,*
1.6333017843772277,4.4652568045539915,0.00042819766181168467,0.5011679606042866,*
1.6369638960013921,4.188802327440888,0.000726443368414381,0.4851943235402428,*
1.640626007625556,4.0482223735456655,0.00095430613533155,0.47667269425550435,*
1.6442881192497205,3.7024024612310646,0.001888442406527009,0.4544583326650928,*
1.6479502308738845,3.3707958859244673,0.003687091775643683,0.431310585910717,*
1.651612342498049,3.2553474111015133,0.004668897502840925,0.4227838196375104,*
1.6552744541222129,3.3121271094951723,0.004156271814413716,0.4270091607435629,*
1.6589365657463773,3.8793012099493147,0.0013292522463376713,0.4660523484282104,*
1.6625986773705412,12.57235782171547,3.5735531644677344e-09,0.7388202333829301,*
1.6662607889947056,8.808443450493847,3.756878673475135e-07,0.664643323049466,*
1.6699229006188696,10.457924498971161,4.291637171296695e-08,0.7017625545763879,*
1.673585012243034,6.441773259884703,1.32055240960155e-05,0.5917365824241225,*
1.677247123867198,11.929830087086328,7.372114319073845e-09,0.7285715201680467,*
1.6809092354913624,12.184813561129776,5.513888817145777e-09,0.732733448302108,*
1.6845713471155264,10.042311123724547,7.260468868747725e-08,0.6932063619400037,*
1.6882334587396908,8.463934148525619,6.088715441223164e-07,0.6556930514212735,*
1.6918955703638547,7.250715576417833,3.658136691624067e-06,0.6199757475300675,*
1.6955576819880191,6.187134525508864,2.0097778508875503e-05,0.5819581967076337,*
1.6992197936121831,5.396983930705603,7.79076707963449e-05,0.5483943717289219,*
1.7028819052363473,4.930460731035892,0.00018017991250665917,0.5259211308004812,*
1.7065440168605115,4.522196975273047,0.00038453277928239267,0.5043356551906766,*
1.7102061284846757,3.7114542472273317,0.0018546292333252769,0.4550637995316433,*
1.7138682401088399,1.911624126982947,0.07811845018471393,0.3007557431926286,
1.717530351733004,4.946094679225527,0.00017510426313174616,0.526710406515245,*
1.7211924633571682,12.136655709895443,5.82296823530409e-09,0.7319572041013716,*
1.7248545749813324,16.494260589530356,6.965029786392415e-11,0.7877402429026552,*
1.7285166866054966,14.967636708617922,2.950822348159662e-10,0.7710475033871729,*
1.7321787982296608,14.035322711164174,7.515625714845219e-10,0.7594967292055114,*
1.735840909853825,12.779664782665767,2.844160010539745e-09,0.7419637563927532,*
1.7395030214779892,10.894233169890153,2.50596043068332e-08,0.7102459184427374,*
1.7431651331021536,9.56545214649554,1.3497564358527936e-07,0.682763936507668,*
1.7468272447263176,9.323652718071324,1.8617306158972492e-07,0.6771925421513855,*
1.750489356350482,9.073621520814388,2.609875962948945e-07,0.671221870357299,*
1.754151467974646,8.198380019611944,8.902000191799523e-07,0.6484611126983554,*
1.7578135795988103,7.285688082179568,3.4664103021711865e-06,0.6211087611877467,*
1.7614756912229743,7.017157416405685,5.258956020066034e-06,0.6122318242770647,*
1.7651378028471387,8.37671728353302,6.892555194355826e-07,0.653350878903115,*
1.7687999144713027,8.871989529430445,3.4408463860415084e-07,0.6662436465224914,*
1.772462026095467,8.42787075977764,6.408493197699293e-07,0.6547284327696781,*
1.776124137719631,7.909129948062193,1.3569989121392518e-06,0.640230082142027,*
1.7797862493437955,7.373637847566724,3.0292735878413684e-06,0.6239284568657296,*
1.7834483609679594,7.068867776719957,4.8503255923268595e-06,0.6139734284045183,*
1.7871104725921239,6.603560057301721,1.0153824922875398e-05,0.5977151852407381,*
1.7907725842162878,5.540831007373344,6.051348568295068e-05,0.5549001661606283,*
1.7944346958404522,3.7535975423501045,0.0017052421831428347,0.45786512784350536,*
1.7980968074646162,10.36441774510348,4.824977937925786e-08,0.6998794108853753,*
1.8017589190887806,12.300464526886165,4.839835690867523e-09,0.734579360684854,*
1.8054210307129446,9.54364365125804,1.3891982096916317e-07,0.6822693413112066,*
1.809083142337109,9.276801768001468,1.9825634308249423e-07,0.676090321853335,*
1.812745253961273,9.124192291150134,2.4364482815899366e-07,0.6724472376222344,*
1.8164073655854374,8.143179770649647,9.641634976201641e-07,0.6469195164632388,*
1.8200694772096013,7.748969107964132,1.7200169675910127e-06,0.6355044938530362,*
1.8237315888337655,8.616057918812523,4.912917730061954e-07,0.6597034079678322,*
1.8273937004579297,8.860416020457262,3.4962606333427075e-07,0.6659533216324285,*
1.831055812082094,7.51821397357714,2.431588644248287e-06,0.628473514068661,*
1.834717923706258,6.59290494967023,1.0330098666294816e-05,0.5973268322180395,*
1.8383800353304223,6.827935004551582,7.088635990909392e-06,0.6057226014654501,*
1.8420421469545865,7.152937121523577,4.255357650698321e-06,0.6167717325532788,*
1.8457042585787506,7.023001995429879,5.211018195432908e-06,0.6124294569198647,*
1.8493663702029148,6.844045565040104,6.9096186125473316e-06,0.6062853011598329,*
1.853028481827079,6.2302781701820855,1.870698492293949e-05,0.5836477813152111,*
1.8566905934512432,5.020645721526977,0.00015286918920382047,0.5304382349760414,*
1.8603527050754074,4.14896174415785,0.0007846235686199838,0.4828075914368789,*
1.8640148166995716,3.7744703663461086,0.0016359129099785096,0.4592419380464503,*
1.8676769283237358,3.647364801954414,0.0021082077675829724,0.4507477488520425,*
1.8713390399479,10.720849340033825,3.098122648298494e-08,0.7069331786375702,*
1.8750011515720642,10.81083430085737,2.774399167852316e-08,0.7086618659253813,*
1.8786632631962286,9.750449086364485,1.0588463551841182e-07,0.6868983599772606,*
1.8823253748203925,8.304248062606831,7.644847821156217e-07,0.6513803715960492,*
1.885987486444557,7.457400354272494,2.6663723350564227e-06,0.6265751637995189,*
1.889649598068721,7.964583971373418,1.2508256492217608e-06,0.6418378381034955,*
1.8933117096928853,8.604261307436794,4.994960523157117e-07,0.6593957646869582,*
1.8969738213170493,8.053274731744198,1.0987169808263435e-06,0.6443795558382956,*
1.9006359329412137,7.257500892063532,3.620089015122577e-06,0.6201961027301496,*
1.9042980445653777,6.895377904785777,6.370085543126244e-06,0.6080675421915982,*
1.907960156189542,6.69585950420575,8.752288985355826e-06,0.6010481881885329,*
1.911622267813706,6.431721184479479,1.3424284962521194e-05,0.5913592532440889,*
1.9152843794378704,5.84555836874825,3.57496251059103e-05,0.5680813188169137,*
1.9189464910620344,5.0967152827794315,0.0001331926312883553,0.5341819473199808,*
1.9226086026861988,21.91166657599476,8.343384618359866e-13,0.8313694899449385,*
1.9262707143103628,12.267844537994227,5.020723727919491e-09,0.7340612977004716,*
1.9299328259345272,10.912324077923694,2.45141071736662e-08,0.7105872607267026,*
1.9335949375586912,10.212549631260632,5.8443355309979105e-08,0.6967697181640158,*
1.9372570491828556,9.080077888267697,2.5870323661280366e-07,0.6713788232139924,*
1.9409191608070195,8.046875864610577,1.1090143032982109e-06,0.6441973839048343,*
1.9445812724311837,7.871368548220584,1.4346654073616841e-06,0.6391269949380161,*
1.948243384055348,8.007689002747231,1.1743191933793388e-06,0.6430776731318448,*
1.951905495679512,7.965631650609458,1.2489055508968684e-06,0.641868074748081,*
1.9555676073036763,7.719016302986437,1.7985129951179307e-06,0.6346069151920273,*
1.9592297189278405,7.62647214949603,2.065614453017531e-06,0.6318055542960574,*
1.9628918305520047,7.749918779886536,1.717587644501312e-06,0.6355328800132359,*
1.9665539421761689,8.203201863833666,8.840276938757852e-07,0.6485951349275562,*
1.970216053800333,9.021670251615845,2.801558523667335e-07,0.669953468780068,*
1.9738781654244972,9.524201695593344,1.4253783754994595e-07,0.6818271148192732,*
1.9775402770486614,9.126360832449599,2.429287003787552e-07,0.6724995787824282,*
1.9812023886728256,8.54236828264113,5.449562114632193e-07,0.6577725006248077,*
1.9848645002969898,8.554103146098667,5.36015313532372e-07,0.6580814576793217,*
1.988526611921154,8.701396681754174,4.3598763235961087e-07,0.661912508923677,*
1.9921887235453182,8.211355739405462,8.736918513247068e-07,0.6488215379604365,*
1.9958508351694824,8.013198800916935,1.1648990382243824e-06,0.6432355336472364,*
1.9995129467936466,8.061046554288543,1.0863446897834213e-06,0.6446005642725476,*
